iter	Passed	Remaining
7882	273383	73417
7883	273427	73385
7884	273462	73351
7885	273498	73316
7886	273532	73281
7887	273562	73245
7888	273592	73210
7889	273625	73174
7890	273660	73140
7891	273702	73107
7892	273735	73072
7893	273773	73038
7894	273813	73005
7895	273860	72974
7896	273898	72940
7897	273948	72909
7898	273994	72877
7899	274029	72843
7900	274066	72809
7901	274104	72775
7902	274136	72739
7903	274168	72704
7904	274203	72669
7905	274233	72634
7906	274274	72600
7907	274307	72565
7908	274348	72532
7909	274376	72496
7910	274406	72460
7911	274442	72426
7912	274469	72389
7913	274499	72353
7914	274532	72318
7915	274562	72282
7916	274590	72246
7917	274621	72210
7918	274650	72174
7919	274682	72138
7920	274714	72103
7921	274749	72068
7922	274776	72032
7923	274807	71996
7924	274836	71960
7925	274864	71923
7926	274894	71888
7927	274922	71851
7928	274949	71814
7929	274981	71779
7930	275012	71743
7931	275041	71707
7932	275074	71672
7933	275108	71637
7934	275134	71600
7935	275170	71566
7936	275198	71530
7937	275232	71495
7938	275269	71461
7939	275299	71425
7940	275332	71390
7941	275364	71354
7942	275395	71319
7943	275428	71284
7944	275461	71249
7945	275501	71215
7946	275534	71180
7947	275563	71144
7948	275592	71108
7949	275625	71073
7950	275656	71037
7951	275693	71003
7952	275725	70968
7953	275757	70932
7954	275784	70896
7955	275817	70861
7956	275847	70825
7957	275877	70789
7958	275910	70754
7959	275939	70718
7960	275968	70681
7961	276001	70647
7962	276030	70610
7963	276070	70577
7964	276111	70544
7965	276141	70508
7966	276171	70472
7967	276211	70439
7968	276247	70405
7969	276277	70369
7970	276308	70333
7971	276342	70298
7972	276373	70263
7973	276399	70226
7974	276431	70191
7975	276460	70154
7976	276490	70119
7977	276523	70084
7978	276552	70047
7979	276581	70011
7980	276611	69976
7981	276643	69940
7982	276679	69906
7983	276708	69870
7984	276741	69835
7985	276770	69799
7986	276799	69763
7987	276835	69728
7988	276876	69695
7989	276907	69660
7990	276940	69625
7991	276972	69589
7992	276998	69552
7993	277026	69516
7994	277056	69480
7995	277084	69444
7996	277113	69408
7997	277144	69372
7998	277175	69337
7999	277211	69302
8000	277248	69268
8001	277318	69242
8002	277392	69218
8003	277429	69184
8004	277465	69149
8005	277503	69116
8006	277537	69080
8007	277572	69046
8008	277600	69010
8009	277629	68974
8010	277664	68939
8011	277698	68904
8012	277730	68869
8013	277763	68834
8014	277797	68799
8015	277840	68766
8016	277872	68731
8017	277911	68697
8018	277950	68664
8019	277990	68630
8020	278018	68594
8021	278047	68558
8022	278075	68522
8023	278105	68486
8024	278139	68451
8025	278170	68416
8026	278199	68380
8027	278234	68345
8028	278276	68312
8029	278310	68277
8030	278337	68241
8031	278365	68205
8032	278398	68170
8033	278429	68134
8034	278457	68098
8035	278491	68063
8036	278521	68027
8037	278551	67991
8038	278581	67955
8039	278614	67920
8040	278641	67884
8041	278676	67849
8042	278706	67813
8043	278734	67777
8044	278766	67742
8045	278792	67705
8046	278825	67670
8047	278861	67636
8048	278891	67600
8049	278931	67567
8050	278976	67535
8051	279015	67501
8052	279055	67468
8053	279086	67432
8054	279114	67396
8055	279142	67360
8056	279170	67323
8057	279202	67288
8058	279230	67252
8059	279262	67217
8060	279294	67181
8061	279320	67145
8062	279351	67109
8063	279382	67074
8064	279412	67038
8065	279447	67003
8066	279475	66967
8067	279502	66930
8068	279530	66894
8069	279557	66858
8070	279590	66823
8071	279616	66786
8072	279657	66753
8073	279688	66717
8074	279715	66681
8075	279747	66646
8076	279778	66610
8077	279806	66574
8078	279835	66538
8079	279864	66502
8080	279891	66465
8081	279923	66430
8082	279952	66394
8083	279982	66359
8084	280012	66323
8085	280048	66288
8086	280083	66254
8087	280113	66218
8088	280146	66183
8089	280173	66147
8090	280203	66111
8091	280232	66075
8092	280261	66039
8093	280288	66003
8094	280322	65968
8095	280353	65932
8096	280382	65896
8097	280411	65861
8098	280449	65827
8099	280482	65792
8100	280518	65757
8101	280547	65721
8102	280577	65686
8103	280612	65651
8104	280641	65615
8105	280670	65579
8106	280698	65543
8107	280726	65507
8108	280761	65472
8109	280792	65437
8110	280823	65401
8111	280858	65367
8112	280888	65331
8113	280924	65297
8114	280952	65261
8115	280982	65225
8116	281011	65189
8117	281050	65156
8118	281077	65119
8119	281104	65083
8120	281129	65046
8121	281158	65010
8122	281189	64975
8123	281222	64940
8124	281254	64904
8125	281280	64868
8126	281318	64834
8127	281346	64798
8128	281377	64762
8129	281412	64728
8130	281439	64692
8131	281471	64656
8132	281501	64621
8133	281533	64585
8134	281565	64550
8135	281595	64515
8136	281633	64481
8137	281663	64445
8138	281698	64410
8139	281730	64375
8140	281758	64339
8141	281790	64304
8142	281819	64268
8143	281848	64232
8144	281876	64196
8145	281909	64161
8146	281938	64125
8147	281975	64091
8148	282006	64056
8149	282034	64020
8150	282070	63985
8151	282103	63950
8152	282132	63914
8153	282159	63878
8154	282188	63842
8155	282219	63807
8156	282248	63771
8157	282276	63735
8158	282308	63700
8159	282346	63666
8160	282380	63631
8161	282412	63596
8162	282444	63561
8163	282472	63525
8164	282508	63490
8165	282557	63459
8166	282589	63424
8167	282627	63390
8168	282672	63358
8169	282716	63325
8170	282755	63292
8171	282791	63257
8172	282824	63222
8173	282861	63188
8174	282890	63153
8175	282924	63118
8176	282954	63082
8177	282988	63047
8178	283019	63012
8179	283056	62978
8180	283094	62944
8181	283131	62910
8182	283172	62877
8183	283204	62842
8184	283239	62807
8185	283274	62773
8186	283307	62737
8187	283341	62703
8188	283379	62669
8189	283409	62633
8190	283446	62599
8191	283479	62564
8192	283509	62529
8193	283547	62495
8194	283581	62460
8195	283613	62425
8196	283642	62389
8197	283676	62354
8198	283711	62320
8199	283744	62285
8200	283773	62249
8201	283824	62218
8202	283857	62183
8203	283893	62149
8204	283930	62115
8205	283960	62079
8206	283987	62043
8207	284020	62008
8208	284053	61973
8209	284087	61938
8210	284119	61903
8211	284152	61868
8212	284189	61834
8213	284224	61799
8214	284254	61764
8215	284286	61729
8216	284322	61694
8217	284350	61658
8218	284383	61623
8219	284414	61588
8220	284442	61552
8221	284474	61517
8222	284502	61481
8223	284533	61446
8224	284559	61409
8225	284589	61373
8226	284619	61338
8227	284656	61304
8228	284686	61268
8229	284716	61233
8230	284748	61197
8231	284780	61162
8232	284808	61126
8233	284840	61091
8234	284871	61056
8235	284904	61021
8236	284936	60986
8237	284971	60951
8238	285008	60917
8239	285038	60882
8240	285069	60846
8241	285103	60811
8242	285141	60778
8243	285175	60743
8244	285209	60708
8245	285244	60674
8246	285285	60640
8247	285325	60607
8248	285363	60573
8249	285409	60541
8250	285438	60505
8251	285470	60470
8252	285502	60435
8253	285536	60400
8254	285569	60365
8255	285601	60330
8256	285635	60295
8257	285676	60262
8258	285712	60228
8259	285748	60193
8260	285778	60158
8261	285807	60122
8262	285844	60088
8263	285880	60054
8264	285910	60018
8265	285939	59982
8266	285969	59947
8267	286001	59912
8268	286033	59877
8269	286069	59842
8270	286108	59809
8271	286157	59777
8272	286194	59743
8273	286229	59709
8274	286267	59675
8275	286301	59640
8276	286337	59606
8277	286371	59571
8278	286409	59537
8279	286439	59501
8280	286471	59466
8281	286508	59432
8282	286544	59398
8283	286573	59362
8284	286607	59327
8285	286644	59293
8286	286678	59259
8287	286714	59224
8288	286746	59189
8289	286787	59156
8290	286822	59121
8291	286857	59087
8292	286888	59052
8293	286921	59017
8294	286956	58982
8295	286993	58948
8296	287029	58914
8297	287062	58879
8298	287100	58845
8299	287133	58810
8300	287168	58775
8301	287203	58741
8302	287232	58705
8303	287265	58670
8304	287301	58636
8305	287338	58602
8306	287368	58566
8307	287399	58531
8308	287433	58496
8309	287468	58462
8310	287498	58426
8311	287525	58390
8312	287558	58355
8313	287584	58319
8314	287609	58282
8315	287646	58248
8316	287671	58212
8317	287699	58176
8318	287726	58140
8319	287760	58105
8320	287790	58069
8321	287817	58033
8322	287846	57998
8323	287874	57962
8324	287906	57927
8325	287936	57891
8326	287973	57857
8327	288001	57821
8328	288032	57786
8329	288063	57750
8330	288091	57715
8331	288117	57678
8332	288152	57644
8333	288182	57608
8334	288217	57574
8335	288244	57538
8336	288274	57502
8337	288305	57467
8338	288335	57432
8339	288365	57396
8340	288396	57361
8341	288431	57326
8342	288462	57291
8343	288489	57255
8344	288523	57220
8345	288552	57185
8346	288582	57149
8347	288611	57113
8348	288654	57080
8349	288684	57045
8350	288713	57009
8351	288748	56975
8352	288780	56940
8353	288822	56907
8354	288860	56873
8355	288922	56844
8356	288951	56808
8357	288984	56773
8358	289012	56737
8359	289045	56702
8360	289079	56668
8361	289110	56632
8362	289139	56597
8363	289168	56561
8364	289198	56525
8365	289227	56490
8366	289264	56456
8367	289309	56423
8368	289357	56391
