iter	RMSE
7882	8.598435262
7883	8.598414263
7884	8.598391795
7885	8.598359992
7886	8.598340942
7887	8.598319232
7888	8.59829576
7889	8.59827442
7890	8.598245209
7891	8.598220128
7892	8.598200027
7893	8.5981759
7894	8.598153985
7895	8.59812805
7896	8.598100755
7897	8.598080077
7898	8.598056379
7899	8.598035335
7900	8.598017547
7901	8.597989595
7902	8.597968729
7903	8.597944153
7904	8.597922011
7905	8.597893062
7906	8.597865439
7907	8.597836887
7908	8.597817668
7909	8.59779326
7910	8.597774187
7911	8.597753146
7912	8.597732425
7913	8.5976995
7914	8.597681551
7915	8.597654006
7916	8.597633836
7917	8.597616098
7918	8.597589564
7919	8.59756727
7920	8.597548211
7921	8.597525507
7922	8.597506154
7923	8.597482471
7924	8.597458484
7925	8.597434618
7926	8.597410558
7927	8.597387404
7928	8.597367055
7929	8.597341833
7930	8.597308501
7931	8.597285477
7932	8.597254059
7933	8.59723251
7934	8.597210981
7935	8.597191719
7936	8.597175559
7937	8.597147368
7938	8.597112122
7939	8.597080117
7940	8.597033539
7941	8.597008936
7942	8.596988449
7943	8.596963084
7944	8.5969484
7945	8.596919708
7946	8.596894045
7947	8.596864837
7948	8.596847606
7949	8.596827082
7950	8.596801588
7951	8.596778946
7952	8.596756374
7953	8.596730967
7954	8.596714596
7955	8.596688872
7956	8.596663693
7957	8.596626592
7958	8.596605805
7959	8.596587057
7960	8.59656013
7961	8.596520568
7962	8.596492906
7963	8.596471242
7964	8.596449683
7965	8.596416383
7966	8.596391947
7967	8.596371387
7968	8.59635252
7969	8.596326136
7970	8.596304222
7971	8.596276529
7972	8.596238099
7973	8.596214383
7974	8.596186236
7975	8.596159867
7976	8.596133789
7977	8.596116366
7978	8.596090718
7979	8.596073193
7980	8.596041584
7981	8.596021255
7982	8.596004455
7983	8.595988646
7984	8.59596764
7985	8.595947206
7986	8.595918327
7987	8.595896365
7988	8.595873988
7989	8.595850445
7990	8.595821319
7991	8.595786843
7992	8.595764913
7993	8.595747151
7994	8.595724573
7995	8.595697445
7996	8.595672964
7997	8.59565124
7998	8.5956384
7999	8.59561582
8000	8.595593532
8001	8.595577799
8002	8.59555444
8003	8.595526735
8004	8.59550218
8005	8.595478163
8006	8.595443293
8007	8.595428317
8008	8.595415525
8009	8.595397811
8010	8.595371003
8011	8.595346979
8012	8.595321132
8013	8.595306252
8014	8.595277745
8015	8.595257431
8016	8.595217656
8017	8.595198187
8018	8.595177713
8019	8.595154434
8020	8.595133079
8021	8.595113952
8022	8.595090019
8023	8.595065466
8024	8.595038704
8025	8.595020079
8026	8.594999744
8027	8.59498092
8028	8.594960226
8029	8.5949425
8030	8.594920475
8031	8.5948989
8032	8.594868103
8033	8.594839248
8034	8.594812712
8035	8.594793219
8036	8.594766045
8037	8.594739073
8038	8.594714723
8039	8.594690658
8040	8.594660769
8041	8.594638158
8042	8.594611671
8043	8.594583816
8044	8.594553847
8045	8.594535492
8046	8.594503046
8047	8.594476318
8048	8.594458077
8049	8.594433415
8050	8.594411567
8051	8.594387896
8052	8.594365879
8053	8.594346084
8054	8.594325026
8055	8.594294131
8056	8.594270436
8057	8.59424987
8058	8.594234372
8059	8.594195081
8060	8.594179947
8061	8.594165853
8062	8.594135401
8063	8.594104564
8064	8.594079391
8065	8.594048722
8066	8.594020601
8067	8.593994636
8068	8.59397839
8069	8.593962359
8070	8.593927166
8071	8.593906539
8072	8.593883749
8073	8.593866279
8074	8.593841589
8075	8.593805666
8076	8.593782481
8077	8.593755032
8078	8.593736867
8079	8.593702884
8080	8.593682732
8081	8.593659983
8082	8.593639076
8083	8.593616739
8084	8.593590355
8085	8.593576895
8086	8.593542123
8087	8.593519688
8088	8.593501365
8089	8.593475318
8090	8.593453171
8091	8.593421816
8092	8.593397004
8093	8.59337951
8094	8.593351714
8095	8.593324333
8096	8.593304989
8097	8.593290876
8098	8.59326656
8099	8.59324429
8100	8.593215808
8101	8.593182577
8102	8.593153842
8103	8.593124848
8104	8.593098359
8105	8.593081345
8106	8.593057654
8107	8.593034336
8108	8.593013042
8109	8.592983554
8110	8.592964024
8111	8.592935637
8112	8.592911173
8113	8.592878768
8114	8.59285395
8115	8.592834226
8116	8.592806732
8117	8.59278517
8118	8.592760371
8119	8.592737823
8120	8.592720451
8121	8.592700882
8122	8.59267399
8123	8.592652104
8124	8.59263389
8125	8.592601293
8126	8.592576939
8127	8.592546903
8128	8.592519047
8129	8.59249516
8130	8.592475405
8131	8.592453947
8132	8.59243234
8133	8.59241297
8134	8.592383233
8135	8.592360144
8136	8.592338601
8137	8.592308961
8138	8.592289091
8139	8.592271879
8140	8.59225324
8141	8.592228224
8142	8.592212177
8143	8.592183218
8144	8.592151935
8145	8.592124452
8146	8.592087524
8147	8.592065195
8148	8.59203721
8149	8.592007313
8150	8.591989774
8151	8.591959145
8152	8.591943299
8153	8.591922637
8154	8.591902095
8155	8.591876626
8156	8.591848767
8157	8.59182933
8158	8.591805596
8159	8.591783611
8160	8.59175921
8161	8.591732679
8162	8.591708318
8163	8.591686655
8164	8.591656425
8165	8.591635036
8166	8.591608577
8167	8.591584853
8168	8.591561795
8169	8.591538014
8170	8.591516313
8171	8.591501214
8172	8.591478779
8173	8.591454927
8174	8.591433484
8175	8.591408763
8176	8.591382451
8177	8.59135876
8178	8.591339867
8179	8.591324013
8180	8.591297774
8181	8.591271341
8182	8.591246757
8183	8.591229553
8184	8.591213164
8185	8.591185102
8186	8.591165786
8187	8.591137097
8188	8.591114597
8189	8.591098494
8190	8.591073395
8191	8.591053132
8192	8.591032826
8193	8.591000988
8194	8.590971884
8195	8.590950551
8196	8.590933064
8197	8.5909112
8198	8.59088679
8199	8.590859991
8200	8.590841883
8201	8.590821385
8202	8.590802189
8203	8.590777677
8204	8.590758111
8205	8.590735529
8206	8.590718008
8207	8.590693598
8208	8.590668462
8209	8.590644418
8210	8.590617304
8211	8.590591445
8212	8.590575415
8213	8.59055048
8214	8.590528796
8215	8.590505753
8216	8.59048494
8217	8.590457668
8218	8.590431382
8219	8.590407552
8220	8.590381964
8221	8.590351953
8222	8.590325995
8223	8.590299119
8224	8.590275878
8225	8.590248831
8226	8.590222635
8227	8.590197903
8228	8.590173595
8229	8.590156937
8230	8.590121025
8231	8.590101686
8232	8.590076004
8233	8.590045741
8234	8.590023881
8235	8.590001036
8236	8.589978866
8237	8.589959617
8238	8.58993731
8239	8.589905105
8240	8.589883839
8241	8.58986337
8242	8.589834263
8243	8.589812722
8244	8.589789561
8245	8.589768831
8246	8.589751802
8247	8.589725953
8248	8.589697031
8249	8.589673619
8250	8.58965787
8251	8.589633848
8252	8.589609815
8253	8.589580375
8254	8.589556468
8255	8.589532027
8256	8.589510084
8257	8.589485806
8258	8.589456624
8259	8.58943823
8260	8.589419425
8261	8.589403053
8262	8.589377182
8263	8.589347272
8264	8.589323218
8265	8.58930302
8266	8.589279311
8267	8.589256907
8268	8.589242725
8269	8.589213986
8270	8.589186271
8271	8.589160036
8272	8.589134682
8273	8.589103238
8274	8.589073744
8275	8.589045917
8276	8.589010977
8277	8.588987927
8278	8.58895591
8279	8.588933123
8280	8.588907056
8281	8.588877007
8282	8.588848266
8283	8.588826312
8284	8.58880126
8285	8.588775976
8286	8.588755403
8287	8.588727558
8288	8.588704726
8289	8.58869193
8290	8.588662289
8291	8.588640182
8292	8.588620534
8293	8.588595875
8294	8.588562149
8295	8.588535355
8296	8.588505929
8297	8.588487481
8298	8.588460776
8299	8.588435823
8300	8.588418364
8301	8.588385311
8302	8.58836599
8303	8.588345806
8304	8.588323789
8305	8.588304602
8306	8.588278671
8307	8.588260047
8308	8.588226999
8309	8.588202505
8310	8.588170829
8311	8.588152918
8312	8.58813552
8313	8.588121426
8314	8.588098997
8315	8.588070641
8316	8.588055676
8317	8.588031829
8318	8.588012507
8319	8.587980403
8320	8.587953596
8321	8.587931756
8322	8.587914749
8323	8.587897673
8324	8.587873336
8325	8.587844372
8326	8.587820214
8327	8.587798727
8328	8.587769244
8329	8.587742479
8330	8.587714975
8331	8.587694021
8332	8.587668615
8333	8.587646906
8334	8.587608486
8335	8.587588631
8336	8.587555836
8337	8.587535076
8338	8.587514817
8339	8.587494924
8340	8.587471185
8341	8.587446927
8342	8.587410144
8343	8.587393228
8344	8.58736822
8345	8.587348693
8346	8.587326191
8347	8.587307143
8348	8.587279745
8349	8.587250807
8350	8.587224692
8351	8.587194085
8352	8.58716779
8353	8.587142704
8354	8.587122208
8355	8.587089774
8356	8.587071582
8357	8.587048674
8358	8.587024423
8359	8.586993908
8360	8.58697776
8361	8.586952909
8362	8.586923132
8363	8.58690218
8364	8.586882534
8365	8.586845724
8366	8.58682309
8367	8.586795153
8368	8.586762629
